730,4
570,4
1604030,4
1465360,3
578080,4
275850,4
252490,4
739630,4
1432050,2
594650,3
1085660,4
108600,4
238960,4
105600,4
440,4
427520,2
648800,3
413150,2
867210,3
268910,2
304930,4
380600,4
438740,4
1407200,4
1022450,4
1046930,4
813820,4
444090,4
227940,4
8500,4
760160,4
466240,4
872200,4
